date,day,day_of_week,day_name,week,month,month_name,quarter,year,product_id,asin,sku,product_name,category,selling_price,unit_cost,campaign_id,campaign_name,campaign_type,targeting_type,daily_budget,campaign_start_date,campaign_end_date,ad_group_id,ad_group_name,target_id,target_type,target_value,match_type,default_bid,impressions,clicks,spend,orders,units_sold,attributed_sales,cogs,gross_profit_before_ads,ad_profit
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C017,SP - Water Bottle - KW,Sponsored Products,MANUAL_KEYWORD,35.00,2025-11-15,,AG017,Water Bottle - Keywords,T078,KEYWORD,sports bottle,BROAD,0.95,179,3,3.27,0,0,0.00,0.00,0.00,-3.27
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T079,KEYWORD,laptop stand,BROAD,0.85,127,4,3.52,2,2,85.80,34.00,51.80,48.28
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T080,KEYWORD,adjustable laptop stand,PHRASE,1.00,98,6,6.78,0,0,0.00,0.00,0.00,-6.78
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T081,KEYWORD,adjustable laptop stand,EXACT,1.15,74,3,3.36,1,1,42.90,17.00,25.90,22.54
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T082,KEYWORD,ergonomic laptop stand,EXACT,1.20,66,4,4.92,1,1,42.90,17.00,25.90,20.98
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T083,KEYWORD,macbook stand,PHRASE,1.00,96,2,2.30,0,0,0.00,0.00,0.00,-2.30
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C018,SP - Laptop Stand - KW,Sponsored Products,MANUAL_KEYWORD,25.00,2025-11-15,,AG018,Laptop Stand - Keywords,T084,KEYWORD,computer stand,BROAD,0.70,130,2,1.42,0,0,0.00,0.00,0.00,-1.42
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T085,KEYWORD,resistance bands,BROAD,1.00,158,4,4.16,0,0,0.00,0.00,0.00,-4.16
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T086,KEYWORD,resistance bands set,PHRASE,1.15,111,3,3.93,0,0,0.00,0.00,0.00,-3.93
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T087,KEYWORD,resistance bands set,EXACT,1.30,56,3,4.11,0,0,0.00,0.00,0.00,-4.11
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T088,KEYWORD,fitness resistance bands,PHRASE,1.20,125,3,4.14,0,0,0.00,0.00,0.00,-4.14
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T089,KEYWORD,workout bands,EXACT,1.15,70,2,2.54,1,1,22.90,7.50,15.40,12.86
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C019,SP - Resistance Bands - KW,Sponsored Products,MANUAL_KEYWORD,24.00,2025-11-15,,AG019,Resistance Bands - Keywords,T090,KEYWORD,home gym equipment,BROAD,0.85,171,1,0.93,0,0,0.00,0.00,0.00,-0.93
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T091,KEYWORD,travel organizer,BROAD,0.70,90,2,1.42,0,0,0.00,0.00,0.00,-1.42
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T092,KEYWORD,travel organizer set,PHRASE,0.85,85,3,2.61,0,0,0.00,0.00,0.00,-2.61
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T093,KEYWORD,travel organizer set,EXACT,1.00,67,2,2.16,0,0,0.00,0.00,0.00,-2.16
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T094,KEYWORD,packing organizer,PHRASE,0.85,72,4,3.40,0,0,0.00,0.00,0.00,-3.40
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T095,KEYWORD,packing cubes,EXACT,1.05,72,4,4.52,0,0,0.00,0.00,0.00,-4.52
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P012,B0NXL00012,NXL-LIF-004,Travel Organizer Set,Lifestyle,31.90,12.50,C020,SP - Travel Organizer - KW,Sponsored Products,MANUAL_KEYWORD,18.00,2025-11-15,,AG020,Travel Organizer - Keywords,T096,KEYWORD,travel accessories,BROAD,0.60,131,3,1.80,1,2,63.80,25.00,38.80,37.00
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C021,SP - Food Containers - PT,Sponsored Products,PRODUCT_TARGETING,12.00,2026-01-15,,AG021,Food Containers - Product Targets,T097,PRODUCT,B0CMPFC001,,0.65,157,5,3.25,0,0,0.00,0.00,0.00,-3.25
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C021,SP - Food Containers - PT,Sponsored Products,PRODUCT_TARGETING,12.00,2026-01-15,,AG021,Food Containers - Product Targets,T098,PRODUCT,B0CMPFC002,,0.70,170,5,3.90,0,0,0.00,0.00,0.00,-3.90
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C021,SP - Food Containers - PT,Sponsored Products,PRODUCT_TARGETING,12.00,2026-01-15,,AG021,Food Containers - Product Targets,T099,PRODUCT,B0CMPFC003,,0.60,188,4,2.76,0,0,0.00,0.00,0.00,-2.76
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C021,SP - Food Containers - PT,Sponsored Products,PRODUCT_TARGETING,12.00,2026-01-15,,AG021,Food Containers - Product Targets,T100,CATEGORY,Food Storage Containers,,0.50,211,1,0.51,0,0,0.00,0.00,0.00,-0.51
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C022,SP - Water Bottle - PT,Sponsored Products,PRODUCT_TARGETING,20.00,2026-01-15,,AG022,Water Bottle - Product Targets,T101,PRODUCT,B0CMPWB001,,1.05,173,4,4.84,1,1,26.90,9.50,17.40,12.56
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C022,SP - Water Bottle - PT,Sponsored Products,PRODUCT_TARGETING,20.00,2026-01-15,,AG022,Water Bottle - Product Targets,T102,PRODUCT,B0CMPWB002,,1.15,153,8,10.56,0,0,0.00,0.00,0.00,-10.56
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C022,SP - Water Bottle - PT,Sponsored Products,PRODUCT_TARGETING,20.00,2026-01-15,,AG022,Water Bottle - Product Targets,T103,PRODUCT,B0CMPWB003,,1.00,119,2,2.30,1,1,26.90,9.50,17.40,15.10
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C022,SP - Water Bottle - PT,Sponsored Products,PRODUCT_TARGETING,20.00,2026-01-15,,AG022,Water Bottle - Product Targets,T104,CATEGORY,Reusable Water Bottles,,0.90,173,0,0.00,0,0,0.00,0.00,0.00,0.00
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C023,SP - Laptop Stand - PT,Sponsored Products,PRODUCT_TARGETING,16.00,2026-01-15,,AG023,Laptop Stand - Product Targets,T105,PRODUCT,B0CMPLS001,,0.85,176,6,5.88,1,1,42.90,17.00,25.90,20.02
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C023,SP - Laptop Stand - PT,Sponsored Products,PRODUCT_TARGETING,16.00,2026-01-15,,AG023,Laptop Stand - Product Targets,T106,PRODUCT,B0CMPLS002,,0.95,153,2,1.86,0,0,0.00,0.00,0.00,-1.86
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C023,SP - Laptop Stand - PT,Sponsored Products,PRODUCT_TARGETING,16.00,2026-01-15,,AG023,Laptop Stand - Product Targets,T107,PRODUCT,B0CMPLS003,,0.90,188,1,1.02,0,0,0.00,0.00,0.00,-1.02
2026-02-11,11,3,Wednesday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C023,SP - Laptop Stand - PT,Sponsored Products,PRODUCT_TARGETING,16.00,2026-01-15,,AG023,Laptop Stand - Product Targets,T108,CATEGORY,Laptop Stands,,0.75,240,2,1.50,0,0,0.00,0.00,0.00,-1.50
2026-02-12,12,4,Thursday,7,2,February,1,2026,P001,B0NXL00001,NXL-KIT-001,Electric Milk Frother,Kitchen,29.90,11.50,C001,SP - Milk Frother - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG001,Milk Frother - Auto,T001,AUTO,close_match,,0.75,191,5,4.05,0,0,0.00,0.00,0.00,-4.05
2026-02-12,12,4,Thursday,7,2,February,1,2026,P001,B0NXL00001,NXL-KIT-001,Electric Milk Frother,Kitchen,29.90,11.50,C001,SP - Milk Frother - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG001,Milk Frother - Auto,T002,AUTO,loose_match,,0.60,288,6,3.96,2,2,59.80,23.00,36.80,32.84
2026-02-12,12,4,Thursday,7,2,February,1,2026,P001,B0NXL00001,NXL-KIT-001,Electric Milk Frother,Kitchen,29.90,11.50,C001,SP - Milk Frother - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG001,Milk Frother - Auto,T003,AUTO,substitutes,,0.65,231,5,3.45,0,0,0.00,0.00,0.00,-3.45
2026-02-12,12,4,Thursday,7,2,February,1,2026,P001,B0NXL00001,NXL-KIT-001,Electric Milk Frother,Kitchen,29.90,11.50,C001,SP - Milk Frother - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG001,Milk Frother - Auto,T004,AUTO,complements,,0.45,106,0,0.00,0,0,0.00,0.00,0.00,0.00
2026-02-12,12,4,Thursday,7,2,February,1,2026,P002,B0NXL00002,NXL-KIT-002,Digital Kitchen Scale,Kitchen,24.90,8.50,C002,SP - Kitchen Scale - AUTO,Sponsored Products,AUTO,22.00,2025-10-01,,AG002,Kitchen Scale - Auto,T005,AUTO,close_match,,0.80,272,10,8.30,1,1,24.90,8.50,16.40,8.10
2026-02-12,12,4,Thursday,7,2,February,1,2026,P002,B0NXL00002,NXL-KIT-002,Digital Kitchen Scale,Kitchen,24.90,8.50,C002,SP - Kitchen Scale - AUTO,Sponsored Products,AUTO,22.00,2025-10-01,,AG002,Kitchen Scale - Auto,T006,AUTO,loose_match,,0.65,297,8,5.44,0,0,0.00,0.00,0.00,-5.44
2026-02-12,12,4,Thursday,7,2,February,1,2026,P002,B0NXL00002,NXL-KIT-002,Digital Kitchen Scale,Kitchen,24.90,8.50,C002,SP - Kitchen Scale - AUTO,Sponsored Products,AUTO,22.00,2025-10-01,,AG002,Kitchen Scale - Auto,T007,AUTO,substitutes,,0.70,228,5,3.95,0,0,0.00,0.00,0.00,-3.95
2026-02-12,12,4,Thursday,7,2,February,1,2026,P002,B0NXL00002,NXL-KIT-002,Digital Kitchen Scale,Kitchen,24.90,8.50,C002,SP - Kitchen Scale - AUTO,Sponsored Products,AUTO,22.00,2025-10-01,,AG002,Kitchen Scale - Auto,T008,AUTO,complements,,0.50,160,3,1.59,0,0,0.00,0.00,0.00,-1.59
2026-02-12,12,4,Thursday,7,2,February,1,2026,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C003,SP - Travel Mug - AUTO,Sponsored Products,AUTO,16.00,2025-10-01,,AG003,Travel Mug - Auto,T009,AUTO,close_match,,0.85,263,9,7.47,0,0,0.00,0.00,0.00,-7.47
2026-02-12,12,4,Thursday,7,2,February,1,2026,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C003,SP - Travel Mug - AUTO,Sponsored Products,AUTO,16.00,2025-10-01,,AG003,Travel Mug - Auto,T010,AUTO,loose_match,,0.70,318,3,2.37,0,0,0.00,0.00,0.00,-2.37
2026-02-12,12,4,Thursday,7,2,February,1,2026,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C003,SP - Travel Mug - AUTO,Sponsored Products,AUTO,16.00,2025-10-01,,AG003,Travel Mug - Auto,T011,AUTO,substitutes,,0.75,199,5,4.30,0,0,0.00,0.00,0.00,-4.30
2026-02-12,12,4,Thursday,7,2,February,1,2026,P003,B0NXL00003,NXL-KIT-003,Insulated Travel Mug,Kitchen,34.90,14.00,C003,SP - Travel Mug - AUTO,Sponsored Products,AUTO,16.00,2025-10-01,,AG003,Travel Mug - Auto,T012,AUTO,complements,,0.50,138,1,0.52,0,0,0.00,0.00,0.00,-0.52
2026-02-12,12,4,Thursday,7,2,February,1,2026,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C004,SP - Food Containers - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG004,Food Containers - Auto,T013,AUTO,close_match,,0.60,165,7,3.99,1,1,39.90,18.50,21.40,17.41
2026-02-12,12,4,Thursday,7,2,February,1,2026,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C004,SP - Food Containers - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG004,Food Containers - Auto,T014,AUTO,loose_match,,0.45,222,6,2.64,0,0,0.00,0.00,0.00,-2.64
2026-02-12,12,4,Thursday,7,2,February,1,2026,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C004,SP - Food Containers - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG004,Food Containers - Auto,T015,AUTO,substitutes,,0.50,140,5,2.65,0,0,0.00,0.00,0.00,-2.65
2026-02-12,12,4,Thursday,7,2,February,1,2026,P004,B0NXL00004,NXL-KIT-004,Glass Food Container Set,Kitchen,39.90,18.50,C004,SP - Food Containers - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG004,Food Containers - Auto,T016,AUTO,complements,,0.35,142,0,0.00,0,0,0.00,0.00,0.00,0.00
2026-02-12,12,4,Thursday,7,2,February,1,2026,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C005,SP - Desk Lamp - AUTO,Sponsored Products,AUTO,15.00,2025-10-01,,AG005,Desk Lamp - Auto,T017,AUTO,close_match,,0.75,170,6,4.62,1,1,44.90,20.00,24.90,20.28
2026-02-12,12,4,Thursday,7,2,February,1,2026,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C005,SP - Desk Lamp - AUTO,Sponsored Products,AUTO,15.00,2025-10-01,,AG005,Desk Lamp - Auto,T018,AUTO,loose_match,,0.60,262,4,2.68,0,0,0.00,0.00,0.00,-2.68
2026-02-12,12,4,Thursday,7,2,February,1,2026,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C005,SP - Desk Lamp - AUTO,Sponsored Products,AUTO,15.00,2025-10-01,,AG005,Desk Lamp - Auto,T019,AUTO,substitutes,,0.65,142,5,3.35,2,3,134.70,60.00,74.70,71.35
2026-02-12,12,4,Thursday,7,2,February,1,2026,P005,B0NXL00005,NXL-HOM-001,LED Desk Lamp,Home,44.90,20.00,C005,SP - Desk Lamp - AUTO,Sponsored Products,AUTO,15.00,2025-10-01,,AG005,Desk Lamp - Auto,T020,AUTO,complements,,0.45,114,1,0.48,0,0,0.00,0.00,0.00,-0.48
2026-02-12,12,4,Thursday,7,2,February,1,2026,P006,B0NXL00006,NXL-HOM-002,Essential Oil Diffuser,Home,36.90,15.00,C006,SP - Oil Diffuser - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG006,Oil Diffuser - Auto,T021,AUTO,close_match,,0.70,208,8,6.08,0,0,0.00,0.00,0.00,-6.08
2026-02-12,12,4,Thursday,7,2,February,1,2026,P006,B0NXL00006,NXL-HOM-002,Essential Oil Diffuser,Home,36.90,15.00,C006,SP - Oil Diffuser - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG006,Oil Diffuser - Auto,T022,AUTO,loose_match,,0.55,305,6,3.54,0,0,0.00,0.00,0.00,-3.54
2026-02-12,12,4,Thursday,7,2,February,1,2026,P006,B0NXL00006,NXL-HOM-002,Essential Oil Diffuser,Home,36.90,15.00,C006,SP - Oil Diffuser - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG006,Oil Diffuser - Auto,T023,AUTO,substitutes,,0.60,194,4,2.76,1,1,36.90,15.00,21.90,19.14
2026-02-12,12,4,Thursday,7,2,February,1,2026,P006,B0NXL00006,NXL-HOM-002,Essential Oil Diffuser,Home,36.90,15.00,C006,SP - Oil Diffuser - AUTO,Sponsored Products,AUTO,14.00,2025-10-01,,AG006,Oil Diffuser - Auto,T024,AUTO,complements,,0.40,104,0,0.00,0,0,0.00,0.00,0.00,0.00
2026-02-12,12,4,Thursday,7,2,February,1,2026,P007,B0NXL00007,NXL-HOM-003,Storage Organizer Set,Home,27.90,10.50,C007,SP - Storage Organizer - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG007,Storage Organizer - Auto,T025,AUTO,close_match,,0.60,198,14,8.68,2,2,55.80,21.00,34.80,26.12
2026-02-12,12,4,Thursday,7,2,February,1,2026,P007,B0NXL00007,NXL-HOM-003,Storage Organizer Set,Home,27.90,10.50,C007,SP - Storage Organizer - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG007,Storage Organizer - Auto,T026,AUTO,loose_match,,0.45,284,4,1.88,1,1,27.90,10.50,17.40,15.52
2026-02-12,12,4,Thursday,7,2,February,1,2026,P007,B0NXL00007,NXL-HOM-003,Storage Organizer Set,Home,27.90,10.50,C007,SP - Storage Organizer - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG007,Storage Organizer - Auto,T027,AUTO,substitutes,,0.50,199,11,6.05,0,0,0.00,0.00,0.00,-6.05
2026-02-12,12,4,Thursday,7,2,February,1,2026,P007,B0NXL00007,NXL-HOM-003,Storage Organizer Set,Home,27.90,10.50,C007,SP - Storage Organizer - AUTO,Sponsored Products,AUTO,18.00,2025-10-01,,AG007,Storage Organizer - Auto,T028,AUTO,complements,,0.35,105,0,0.00,0,0,0.00,0.00,0.00,0.00
2026-02-12,12,4,Thursday,7,2,February,1,2026,P008,B0NXL00008,NXL-HOM-004,Digital Alarm Clock,Home,32.90,13.50,C008,SP - Alarm Clock - AUTO,Sponsored Products,AUTO,9.00,2025-10-01,,AG008,Alarm Clock - Auto,T029,AUTO,close_match,,0.50,122,8,4.00,4,4,131.60,54.00,77.60,73.60
2026-02-12,12,4,Thursday,7,2,February,1,2026,P008,B0NXL00008,NXL-HOM-004,Digital Alarm Clock,Home,32.90,13.50,C008,SP - Alarm Clock - AUTO,Sponsored Products,AUTO,9.00,2025-10-01,,AG008,Alarm Clock - Auto,T030,AUTO,loose_match,,0.40,170,3,1.17,0,0,0.00,0.00,0.00,-1.17
2026-02-12,12,4,Thursday,7,2,February,1,2026,P008,B0NXL00008,NXL-HOM-004,Digital Alarm Clock,Home,32.90,13.50,C008,SP - Alarm Clock - AUTO,Sponsored Products,AUTO,9.00,2025-10-01,,AG008,Alarm Clock - Auto,T031,AUTO,substitutes,,0.45,108,3,1.32,0,0,0.00,0.00,0.00,-1.32
2026-02-12,12,4,Thursday,7,2,February,1,2026,P008,B0NXL00008,NXL-HOM-004,Digital Alarm Clock,Home,32.90,13.50,C008,SP - Alarm Clock - AUTO,Sponsored Products,AUTO,9.00,2025-10-01,,AG008,Alarm Clock - Auto,T032,AUTO,complements,,0.30,82,0,0.00,0,0,0.00,0.00,0.00,0.00
2026-02-12,12,4,Thursday,7,2,February,1,2026,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C009,SP - Water Bottle - AUTO,Sponsored Products,AUTO,26.00,2025-10-01,,AG009,Water Bottle - Auto,T033,AUTO,close_match,,1.05,199,13,15.73,4,6,161.40,57.00,104.40,88.67
2026-02-12,12,4,Thursday,7,2,February,1,2026,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C009,SP - Water Bottle - AUTO,Sponsored Products,AUTO,26.00,2025-10-01,,AG009,Water Bottle - Auto,T034,AUTO,loose_match,,0.85,209,9,7.83,0,0,0.00,0.00,0.00,-7.83
2026-02-12,12,4,Thursday,7,2,February,1,2026,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C009,SP - Water Bottle - AUTO,Sponsored Products,AUTO,26.00,2025-10-01,,AG009,Water Bottle - Auto,T035,AUTO,substitutes,,0.95,154,0,0.00,0,0,0.00,0.00,0.00,0.00
2026-02-12,12,4,Thursday,7,2,February,1,2026,P009,B0NXL00009,NXL-LIF-001,Stainless Steel Water Bottle,Lifestyle,26.90,9.50,C009,SP - Water Bottle - AUTO,Sponsored Products,AUTO,26.00,2025-10-01,,AG009,Water Bottle - Auto,T036,AUTO,complements,,0.65,75,0,0.00,0,0,0.00,0.00,0.00,0.00
2026-02-12,12,4,Thursday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C010,SP - Laptop Stand - AUTO,Sponsored Products,AUTO,17.00,2025-10-01,,AG010,Laptop Stand - Auto,T037,AUTO,close_match,,0.80,181,7,6.44,0,0,0.00,0.00,0.00,-6.44
2026-02-12,12,4,Thursday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C010,SP - Laptop Stand - AUTO,Sponsored Products,AUTO,17.00,2025-10-01,,AG010,Laptop Stand - Auto,T038,AUTO,loose_match,,0.65,269,4,2.68,0,0,0.00,0.00,0.00,-2.68
2026-02-12,12,4,Thursday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C010,SP - Laptop Stand - AUTO,Sponsored Products,AUTO,17.00,2025-10-01,,AG010,Laptop Stand - Auto,T039,AUTO,substitutes,,0.70,238,4,2.76,0,0,0.00,0.00,0.00,-2.76
2026-02-12,12,4,Thursday,7,2,February,1,2026,P010,B0NXL00010,NXL-LIF-002,Laptop Stand,Lifestyle,42.90,17.00,C010,SP - Laptop Stand - AUTO,Sponsored Products,AUTO,17.00,2025-10-01,,AG010,Laptop Stand - Auto,T040,AUTO,complements,,0.50,114,1,0.52,1,1,42.90,17.00,25.90,25.38
2026-02-12,12,4,Thursday,7,2,February,1,2026,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C011,SP - Resistance Bands - AUTO,Sponsored Products,AUTO,20.00,2025-10-01,,AG011,Resistance Bands - Auto,T041,AUTO,close_match,,0.95,273,10,10.00,1,1,22.90,7.50,15.40,5.40
2026-02-12,12,4,Thursday,7,2,February,1,2026,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C011,SP - Resistance Bands - AUTO,Sponsored Products,AUTO,20.00,2025-10-01,,AG011,Resistance Bands - Auto,T042,AUTO,loose_match,,0.80,313,5,4.15,0,0,0.00,0.00,0.00,-4.15
2026-02-12,12,4,Thursday,7,2,February,1,2026,P011,B0NXL00011,NXL-LIF-003,Resistance Bands Set,Lifestyle,22.90,7.50,C011,SP - Resistance Bands - AUTO,Sponsored Products,AUTO,20.00,2025-10-01,,AG011,Resistance Bands - Auto,T043,AUTO,substitutes,,0.85,203,3,2.88,0,0,0.00,0.00,0.00,-2.88
